id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1379097241932201987	1379051818261569538	2021-04-05 10:42:59 CDT	2021-04-05	10:42:59	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@GalanRomo @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	2	4	[]	[]	https://twitter.com/drgarciafdez/status/1379097241932201987	False		0								[{'screen_name': 'GalanRomo', 'name': 'Sofía.G.R.', 'id': '964305136070905856'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379097196151324678	1379051818261569538	2021-04-05 10:42:48 CDT	2021-04-05	10:42:48	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@Henry_bit @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379097196151324678	False		0								[{'screen_name': 'Henry_bit', 'name': 'Querubin Rodriguez', 'id': '555421875'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379097165914587140	1379051818261569538	2021-04-05 10:42:41 CDT	2021-04-05	10:42:41	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@SofiaLTalavera @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379097165914587140	False		0								[{'screen_name': 'SofiaLTalavera', 'name': 'Sofía L. Talavera 💜', 'id': '151666199'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379097065872093191	1379051818261569538	2021-04-05 10:42:17 CDT	2021-04-05	10:42:17	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@juanigbar @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379097065872093191	False		0								[{'screen_name': 'juanigbar', 'name': 'juanigbar', 'id': '1356271252302929920'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379097023153049603	1379051818261569538	2021-04-05 10:42:07 CDT	2021-04-05	10:42:07	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@PadillaLupinpad @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379097023153049603	False		0								[{'screen_name': 'PadillaLupinpad', 'name': 'guadalupe padilla', 'id': '508470278'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096991574151172	1379051818261569538	2021-04-05 10:41:59 CDT	2021-04-05	10:41:59	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@galejandri @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	1	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096991574151172	False		0								[{'screen_name': 'galejandri', 'name': 'Dr Guillermo Alejandri', 'id': '40136915'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096955507335176	1379051818261569538	2021-04-05 10:41:51 CDT	2021-04-05	10:41:51	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@javier_sodi @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	1	1	2	[]	[]	https://twitter.com/drgarciafdez/status/1379096955507335176	False		0								[{'screen_name': 'javier_sodi', 'name': 'Eduardo J. T. Sodi Carmona', 'id': '1373061525313839111'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096907331612677	1379051818261569538	2021-04-05 10:41:39 CDT	2021-04-05	10:41:39	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@Pilar65761313 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	3	5	[]	[]	https://twitter.com/drgarciafdez/status/1379096907331612677	False		0								[{'screen_name': 'Pilar65761313', 'name': 'Gabby Palacios', 'id': '1316895851374088194'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096859319369729	1379051818261569538	2021-04-05 10:41:28 CDT	2021-04-05	10:41:28	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@ngelaRubi3 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096859319369729	False		0								[{'screen_name': 'ngelaRubi3', 'name': 'Ángela Rubi', 'id': '1250823214000820225'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096831267905537	1379051818261569538	2021-04-05 10:41:21 CDT	2021-04-05	10:41:21	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@Alfonso32416304 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096831267905537	False		0								[{'screen_name': 'Alfonso32416304', 'name': 'Alfonso Ruiz', 'id': '1278339008444194817'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096797042343936	1379051818261569538	2021-04-05 10:41:13 CDT	2021-04-05	10:41:13	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@AmilcarJSyS @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096797042343936	False		0								[{'screen_name': 'AmilcarJSyS', 'name': 'ASyS', 'id': '1146081341093502976'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096766004539400	1379051818261569538	2021-04-05 10:41:06 CDT	2021-04-05	10:41:06	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@MejiaMex @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096766004539400	False		0								[{'screen_name': 'MejiaMex', 'name': 'Miguel Mejia', 'id': '81839620'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096733720920066	1379051818261569538	2021-04-05 10:40:58 CDT	2021-04-05	10:40:58	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@totislanz01 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096733720920066	False		0								[{'screen_name': 'totislanz01', 'name': 'maria antonia lanz', 'id': '702462800'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096697012375557	1379051818261569538	2021-04-05 10:40:49 CDT	2021-04-05	10:40:49	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@fuchefuche @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096697012375557	False		0								[{'screen_name': 'fuchefuche', 'name': 'yoli guzman', 'id': '220541603'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096617840750592	1379051818261569538	2021-04-05 10:40:30 CDT	2021-04-05	10:40:30	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@RICARDOROJAS67 @lopezdoriga @VulcanoMarcosF2 Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096617840750592	False		0								[{'screen_name': 'RICARDOROJAS67', 'name': 'RICARDO ROJAS', 'id': '338615281'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}, {'screen_name': 'VulcanoMarcosF2', 'name': 'Marko Vulkan CDMX 🚒🔥🇲🇽', 'id': '946384345769549824'}]				
1379096582478516228	1379051818261569538	2021-04-05 10:40:22 CDT	2021-04-05	10:40:22	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@gabrielbreton61 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096582478516228	False		0								[{'screen_name': 'gabrielbreton61', 'name': 'Gabriel Gago Brett', 'id': '3460024934'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096537985392645	1379051818261569538	2021-04-05 10:40:11 CDT	2021-04-05	10:40:11	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@ARELANGEL @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096537985392645	False		0								[{'screen_name': 'ARELANGEL', 'name': 'JOSE FERNANDO', 'id': '126922373'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096504158277633	1379051818261569538	2021-04-05 10:40:03 CDT	2021-04-05	10:40:03	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@JosePep89503580 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096504158277633	False		0								[{'screen_name': 'JosePep89503580', 'name': 'JOSE jose', 'id': '1374772473980456964'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096404950454275	1379051818261569538	2021-04-05 10:39:39 CDT	2021-04-05	10:39:39	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@ChemaFuertes8 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096404950454275	False		0								[{'screen_name': 'ChemaFuertes8', 'name': 'Chema Fuertes', 'id': '1177073906823225344'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096367625351168	1379051818261569538	2021-04-05 10:39:31 CDT	2021-04-05	10:39:31	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@Enrique63214973 @FabsCsco @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096367625351168	False		0								[{'screen_name': 'Enrique63214973', 'name': 'Enrique A Mora', 'id': '1256286184508018688'}, {'screen_name': 'FabsCsco', 'name': 'Fabs 💜🌈', 'id': '881745734868926465'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096327662022662	1379051818261569538	2021-04-05 10:39:21 CDT	2021-04-05	10:39:21	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@FabsCsco @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096327662022662	False		0								[{'screen_name': 'FabsCsco', 'name': 'Fabs 💜🌈', 'id': '881745734868926465'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096273056325632	1379051818261569538	2021-04-05 10:39:08 CDT	2021-04-05	10:39:08	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@le_tavo @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096273056325632	False		0								[{'screen_name': 'le_tavo', 'name': 'Octavio Lara', 'id': '56882607'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096182136406023	1379051818261569538	2021-04-05 10:38:46 CDT	2021-04-05	10:38:46	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@enriquexdelrio @lopezdoriga @lopezobrador_ Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096182136406023	False		0								[{'screen_name': 'enriquexdelrio', 'name': 'Enrique X. Del Rio', 'id': '786342065999196160'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]				
1379096111235878915	1379051818261569538	2021-04-05 10:38:29 CDT	2021-04-05	10:38:29	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@markitosorigin @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379096111235878915	False		0								[{'screen_name': 'markitosorigin', 'name': '@markitosorigin', 'id': '1181410153855410177'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096065337659399	1379051818261569538	2021-04-05 10:38:18 CDT	2021-04-05	10:38:18	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@TheCiti81355938 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	1	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096065337659399	False		0								[{'screen_name': 'TheCiti81355938', 'name': 'The Citizen', 'id': '1274386370967076866'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379096010513866756	1379051818261569538	2021-04-05 10:38:05 CDT	2021-04-05	10:38:05	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@normamagana123 @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379096010513866756	False		0								[{'screen_name': 'normamagana123', 'name': 'Norma Magaña', 'id': '875768276441288705'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379095954285072389	1379051818261569538	2021-04-05 10:37:52 CDT	2021-04-05	10:37:52	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@cuco_bebe @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379095954285072389	False		0								[{'screen_name': 'cuco_bebe', 'name': 'Ale 🇲🇽', 'id': '185200147'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379095922068574208	1379095922068574208	2021-04-05 10:37:44 CDT	2021-04-05	10:37:44	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	1	1	[]	[]	https://twitter.com/drgarciafdez/status/1379095922068574208	False	https://twitter.com/pantichairo/status/1379089126872424450	0								[]				
1379095861876121609	1379095861876121609	2021-04-05 10:37:30 CDT	2021-04-05	10:37:30	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379095861876121609	False	https://twitter.com/pavarotti6/status/1379055072924024832	0								[]				
1379095788450684928	1379051818261569538	2021-04-05 10:37:12 CDT	2021-04-05	10:37:12	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@Pavarotti6 @lopezdoriga @lopezobrador_ Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379095788450684928	False		0								[{'screen_name': 'Pavarotti6', 'name': 'Pavarotti', 'id': '855609655'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]				
1379095746373427205	1379051818261569538	2021-04-05 10:37:02 CDT	2021-04-05	10:37:02	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@felipemonterod @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379095746373427205	False		0								[{'screen_name': 'felipemonterod', 'name': 'felipe montero d.', 'id': '2360502236'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379095715805335558	1379051818261569538	2021-04-05 10:36:55 CDT	2021-04-05	10:36:55	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@la_ojera @lopezdoriga @lopezobrador_ Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	0	[]	[]	https://twitter.com/drgarciafdez/status/1379095715805335558	False		0								[{'screen_name': 'la_ojera', 'name': '@Erika.Healy', 'id': '2294459388'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]				
1379095683211399169	1379051818261569538	2021-04-05 10:36:47 CDT	2021-04-05	10:36:47	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@speakingboxers @FaustoFosorio @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	1	1	[]	[]	https://twitter.com/drgarciafdez/status/1379095683211399169	False		0								[{'screen_name': 'speakingboxers', 'name': 'guero', 'id': '316057606'}, {'screen_name': 'FaustoFosorio', 'name': 'Fausto Osorio', 'id': '2715123196'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
1379095608028491785	1379051818261569538	2021-04-05 10:36:29 CDT	2021-04-05	10:36:29	-0500	121889810	drgarciafdez	VOTO ÚTIL SIxMEXICO🇲🇽		@FaustoFosorio @lopezdoriga Para saber por quién votar?? nos puede ser de utilidad  https://t.co/PLTxoYuScR Para ayudar a que la oposición logre equilibrar el poder en la Cámara de Diputados. Nos parece que es crucial . De le contrario, perderemos a México Aquí va la aplicación:  https://t.co/PLTxoYuScR	es	[]	['http://voto-util.web.app', 'http://voto-util.web.app']	[]	0	0	1	[]	[]	https://twitter.com/drgarciafdez/status/1379095608028491785	False		0								[{'screen_name': 'FaustoFosorio', 'name': 'Fausto Osorio', 'id': '2715123196'}, {'screen_name': 'lopezdoriga', 'name': 'Joaquín López-Dóriga', 'id': '236636515'}]				
