UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Julián Andrade,@jandradej,2021-04-02T03:40:24.000Z,"Notimex: el escándalo de los comisarios https://julianandradejardi.com.mx/2021/03/31/notimex-el-escandalo-de-los-comisarios/…  #NotimexNotimex: el escándalo de los comisarios
Julián Andrade.- Desde diciembre de 2018 inició la destrucción de Notimex. Una de las primeras medidas para logarla, fue la designación de Sanjuana Martínez como su directora, lo demás ya es su con…
julianandradejardi.com.mx",,,1,2,['https://pbs.twimg.com/card_img/1377248592247726082/4jOj3ipz?format=jpg&name=small'],https://twitter.com/jandradej/status/1377828234742661120
Debbie Coronado,@Debbie_tico,2021-04-02T03:13:25.000Z,"El 45% de los mexicanos nunca se ha realizado un examen auditivo - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #SaludEl 45% de los mexicanos nunca se ha realizado un examen auditivo
Ingresa a https://notimex.mx/
notimex.mx",,,,,['https://pbs.twimg.com/card_img/1376896883554197508/alCLsKm_?format=jpg&name=small'],https://twitter.com/Debbie_tico/status/1377821442407067649
Samuel Cortés Hamdan,@cilantrus,2021-04-02T03:12:37.000Z,"Conversamos con el Mariachi Ninja a propósito del caso #Notimex y los persistentes y protegidos abusos de 
@SanjuanaNotimex
 contra periodistas mexicanos.Más #Impunidad para #SanjuanaMartinez en #Notimex | Entrevista con...
Hoy nos acompañan Ingrid, Samuel y Adrián, extrabajadores de Notimex llevados por el equipo de la propia Sanjuana Martínez. La #SFP y el presidente avalan má...
youtube.com",,,,,['https://pbs.twimg.com/card_img/1377819361612816389/EuDaeQg1?format=jpg&name=240x240'],https://twitter.com/cilantrus/status/1377821240614912000
ClaroyDirectomx,@claroydirectomx,2021-04-02T02:51:21.000Z,"El Departamento de Estado de los #EstadosUnidos acusó a #SanjuanaMartínez, directora de #Notimex, de haber orquestado ataques contra reporteros de #México
 http://ow.ly/8k4G30rD6qY
 #Periodistas 
@SanjuanaNotimex
 @NotimexEU acusa a Sanjuana Martínez, directora de Notimex, de atacar a...
El Departamento de Estado de los Estados Unidos acusó a la periodista Sanjuana Martínez, directora de Notimex, de haber orquestado ataques contra reporteros ...
youtube.com",🔴 ➡,,,,['https://pbs.twimg.com/card_img/1377815792331411459/K_o0NT8a?format=jpg&name=240x240'],https://twitter.com/claroydirectomx/status/1377815889425395712
LETRINus,@letrinus,2021-04-02T02:41:04.000Z,"Esto no saldría en #latinus : #Artículo19, ataca permanentemente a #SanjuanaMartínez, que es periodista también. 
Al mismo tiempo, defiende a los periodistas ligados a la corrupción que imperaba en #Notimex, nido de vividores y dirigentes sindicales deshonestos.",,,1,1,['https://pbs.twimg.com/media/Ex755VRVcAQLCLH?format=jpg&name=small'],https://twitter.com/letrinus/status/1377813302185582594
Ale Navarro,@NAsteroide,2021-04-01T22:28:21.000Z,"No nos toca hincarnos ni halagar al poder: Artículo 19; enfrentamos maquinaria muy aceitada: Reguillo | Aristegui Noticias 
“La libertad de expresión sigue siendo... un privilegio de los poderosos, de quien detenta el poder político” 
#Articulo19 #Notimex",,,,,[],https://twitter.com/NAsteroide/status/1377749703723524096
La Jornada BC,@LaJornadaBC,2021-04-01T22:02:21.000Z,"Por falta de elementos archivan denuncia contra la directora de #Notimex; ""se reafirma mi inocencia ante las difamaciones y la campaña de acoso y linchamiento"", dice Sanjuana Martínez

https://editportal.jornadabc.mx/tijuana/01-04-2021/por-falta-de-elementos-archivan-denuncia-contra-directora-de-notimex…",,,1,,['https://pbs.twimg.com/media/Ex66GoRWYAMvu-Z?format=jpg&name=small'],https://twitter.com/LaJornadaBC/status/1377743160743489542
Un empleado Inconforme,@EmpleadoUn,2021-04-01T21:53:35.000Z,"Sanjuana Martínez llegó a decir que quería convertir a #Notimex en la “BBC mexicana”, pudo serlo, pero su ego no se lo permitió. Este reportaje, realizado por la BBC es contundente. Es una lástima, en verdad el camino que ahora lleva la agencia bajo su dirección.Reha Kansara
@rehakansara
 · Aug 8, 2020
It aimed to become the “BBC of Mexico”. State news agency Notimex was turning over a new leaf. But now it’s been accused of attacking its critics online.

By me and @marcosmchacon for @BBCtrending. It’s a compelling listen 
.

https://podcasts.apple.com/gb/podcast/trending/id739773408?i=1000487482825…
Show this thread",🎧,,3,2,"['https://pbs.twimg.com/profile_images/1361985604209278977/u-0-HOIX_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1292019534044569600/pu/img/ciobjRk_XW6sBrsZ.jpg']",https://twitter.com/EmpleadoUn/status/1377740956074659842
El tío,@Yomero515,2021-04-01T21:29:40.000Z,"Replying to 
@AlfredoLeconaMuchos de los que trabajan con San Pendejo están igual de loquitos que él. Parece requisito. 
#Notimex #Sanjuana #AMLO #SanjuanaMartinez #Article19",,,,,[],https://twitter.com/Yomero515/status/1377734934702481408
Flores Del Paraíso,@FloresDelParas1,2021-04-01T21:29:27.000Z,Que cochinero todo eso de #Notimex hay que tener la cara muy dura para utilizar el dinero de los contribuyentes para atacar a periodistas. Y todavía el cínico de AMLO dice que Sanjuana Martínez es una gran periodista.,,,,3,[],https://twitter.com/FloresDelParas1/status/1377734883389366275
GerardoA,@gerardoaz1993,2021-04-01T21:07:48.000Z,"Está una campaña de Desprestigio. contra la periodista 
@SanjuanaNotimex
.
  por el casó de 
@Notimex
 por se lanzan contra ella. y otros periodistas, al casó ahí interéses que les están afectado. que ella siga adelante de 
#Notimex, no se dejé intimidar.

 estamos con Usted!!",,2,3,13,[],https://twitter.com/gerardoaz1993/status/1377729432409014272
Gonzalo Romeu del Castillo Prieto Hope,@gromeup,2021-04-01T20:57:09.000Z,"Replying to 
@chavodeltoro
 and 
@article19mexCon información de #Notimex",,,,,[],https://twitter.com/gromeup/status/1377726752143802368
Luis E. Sánchez,@Luisenriquesan,2021-04-01T20:57:00.000Z,"Es por eso y por otras razones que hay que analizar con lupa lo que está pasando en el caso mexicano. #articulo19
#NoMurioLaMataron #AMLO #Notimex #SanjuanaMartinez #SanjuanaNoEstasSola 
@DiegoRuzzarin
: opinión?",,,,,[],https://twitter.com/Luisenriquesan/status/1377726714722316296
Yo tu soberana.,@wnubew,2021-04-01T20:56:34.000Z,Bueno sigue #Telmex sin conectarmei.linea de teléfono e internet pero sus instalaciones así. Solo tienen un alambrito para abrirlas a lo mejor hay que buscar a quien darle su propina y reconecte. #TelmexSoluciona #tvazteca  #TVVNoticias #Notimex,,1,,,['https://pbs.twimg.com/media/Ex6rC_TWUAMbB-4?format=jpg&name=small'],https://twitter.com/wnubew/status/1377726607796867075
Enrique Crespo,@enryckqueCr,2021-04-01T20:52:00.000Z,"La naturaleza proporciona alimentos, aire limpio, agua y mucho más… pero el cambio climático y la pérdida de ecosistemas y biodiversidad amenaza este bienestar: WWF. #Notimex #Internacional¡Apaga la luz! Exhorto a favor del planeta
Con el llamado para apagar la luz eléctrica durante 60 minutos, millones de habitantes de unos 200 países participarán este sábado en La Hora del Planeta, convocada para reflexionar sobre el aceler...
tribunadeloscabos.com.mx",,,,,['https://pbs.twimg.com/card_img/1376274799861788673/2YAogjd3?format=jpg&name=small'],https://twitter.com/enryckqueCr/status/1377725455856324609
ENTÉRATE,@enterate_qro,2021-04-01T18:07:45.000Z,"YA CHOLE 
 #Artículo19 pertenece al movimiento conservador que está en nuestra contra: #AMLO, al defender a Sanjuana Martínez, directora de #Notimex; a quien el gobierno de Estados Unidos señala por orquestar ataques contra periodistas.",🤓 🤣,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377684046675902465/pu/img/UfYcAaNGRgTZvpMm.jpg'],https://twitter.com/enterate_qro/status/1377684123700105219
ATiempo.Tv,@ATiempoTv,2021-04-01T17:48:33.000Z,"La directora de #Notimex ha sido señalada por emprender una campaña en contra de extrabajadores de la agencia y de otros periodistas que han dado voz a los denunciantes.
Véase: https://bit.ly/3maY2MZ
#Lamananera #UltimasNoticias",,,,,['https://pbs.twimg.com/media/Ex5_fuUWEAIoYvl?format=jpg&name=small'],https://twitter.com/ATiempoTv/status/1377679290364534784
Ibero 90.9 FM,@Ibero909FM,2021-04-01T17:36:47.000Z,"Señalamientos de #AMLO buscan desviar la atención de la documentación de 
@article19mex
 sobre ataques de San Juana Martínez a trabajadores de #Notimex, afirma Leopoldo Maldonado, Director Regional de Artículo 19. 

Escúchalo completo aquí Declaraciones de AMLO pretenden anular el mensaje desacreditando al...
Advierte la organización sin fines de lucro Artículo 19 que las declaraciones del presidente de México, Andrés Manuel López Obrador contra organizaciones de ...
youtube.com",▶ 🎙,8,35,85,['https://pbs.twimg.com/card_img/1377454353032839170/eSouD1JL?format=jpg&name=240x240'],https://twitter.com/Ibero909FM/status/1377676330876203009
CitaTextual,@citatextualnews,2021-04-01T17:18:45.000Z,"#Notimex: el escándalo de los comisarios  https://citatextual.com/notimex-el-escandalo-de-los-comisarios/… Desde diciembre de 2018 inició la destrucción de Notimex. Una de las primeras medidas para logarla, fue la designación de #Sanjuana Martínez como su directora, escribe 
@jandradej
 @ElBastiondeP",,,2,3,['https://pbs.twimg.com/media/Ex55MQFUcAAh5g5?format=jpg&name=small'],https://twitter.com/citatextualnews/status/1377671790793736193
Chaco,@chacoattack,2021-04-01T17:10:55.000Z,"#Latinus #LaJornada #Article19 #Notimex esto ya descontrolo, el todos contra todos, pus que no éramos compadres? 

La vorágine ya comenzó",,,,,[],https://twitter.com/chacoattack/status/1377669820943101954
Por la 4ª Transformación de,@4Tdesdeabajo,2021-04-01T16:43:05.000Z,"Anoche 
@luisghernan
 entrevistó a 
@SanjuanaNotimex
 oigan uds mismos su nefasta retórica #Notimex 
¿Por qué defender a alguien así enlodando a la 4ªT? #LaJornada
Ojo 
 injerencia gringa aparte y ONGs ni entes derechosos como 
@article19mex
 y 
@Signa_Lab31 Marzo 2021 - RADAR | Notimex… la historia que no se cuenta, con...
Conoce nuestra segunda Rifa Rompeviento TV:https://www.rompeviento.tv/ii-rifa-rv/¡Conéctate a la 8 pm en #RADAR 
youtube.com",➡ 📡 🔸,,,,['https://pbs.twimg.com/card_img/1377442649506992137/BukHLR1A?format=jpg&name=240x240'],https://twitter.com/4Tdesdeabajo/status/1377662814588899328
Sofía,@CortinaDeNube,2021-04-01T16:21:19.000Z,"Replying to 
@monerorapeVale la pena la defensa irrestricta a San Juana Martínez y su actual #Notimex?
SanJuanaMartínez que manipuló y se negó al cumplimiento de un laudo laboral de la 
@STPS_mx
 @LuisaAlcalde
 hoy el caso se convierte inexplicablemente en una andanada Vs 
@article19mex
 y 
@AristeguiOnline",,,,1,[],https://twitter.com/CortinaDeNube/status/1377657338417545232
Luisa,@ferna18_nl,2021-04-01T16:20:17.000Z,"Replying to 
@SanjuanaNotimex
 and 
@ZuritaCarpio#SanjuanaNoEstasSola 
Apoyo a #Notimex queremos fuera a los corruptos del pasado...No te rindas 
@SanjuanaNotimex",,,,,[],https://twitter.com/ferna18_nl/status/1377657077309566977
Luisa,@ferna18_nl,2021-04-01T16:18:31.000Z,"Replying to 
@SanjuanaNotimex
 and 
@lajornadaonlineTodo nuestro apoyo 
@SanjuanaNotimex
 
No te rindas,  a las presiones de una Arpía como 
@AristeguiOnline
 y su grupo de mafiosos, a las órdenes de intereses internacionales.
#nosoybot 
Y apoyo a:
#Notimex 
#SanjuanaNoEstasSola",,,,,[],https://twitter.com/ferna18_nl/status/1377656633946439682
MónicaG,@maamasha,2021-04-01T16:10:50.000Z,"Replying to 
@LuuMafu
 @SanjuanaNotimex
 and 
@article19mexClaro ahora #SanjuanaNotimex es funcionaria, recibe mes a mes un jugoso salario a pesar de que #Notimex está en Huelga. Ahora ya no es la periodista detenida por un proceso legal con su ex esposo, que buscó y encontró la solidaridad de organismos defensores de derechos humanos.",,,,,[],https://twitter.com/maamasha/status/1377654699533434880
Victoria_quiubole,@VQuiubole,2021-04-01T16:03:07.000Z,"Replying to 
@VQuiubole
 @Jomar56360816
 and 4 othersFíjate, lo que diga el PG, apoyado por todo el aparato gubernamental de #Notimex y bots. hacen tendencia. Pero lo bueno es que ya sabemos identificar tendencias falsas.",,1,,,['https://pbs.twimg.com/media/Ex5n4Z6XMAMtXQL?format=jpg&name=small'],https://twitter.com/VQuiubole/status/1377652757180469249
José Jorge Martínez,@_pepemart,2021-04-01T15:49:25.000Z,"UN REY DE CHOCOLATE QUE TENÍA AMARGO EL CORAZÓN #NOTIMEX

Érase que se era un Presidente con honestidad a prueba de balas, y que a pesar de hablarle solo a los suyos, una vasta mayoría votó por él porque la terrible pobreza, corr…https://lnkd.in/eXNH6Yv'Archiva' SFP denuncia contra Sanjuana Martínez | Aristegui Noticias
""Se le comunica que se dictó Acuerdo de Archivo por falta de elementos"", indica el documento difundido por la directora de Notimex.
aristeguinoticias.com",☝,,,,['https://pbs.twimg.com/card_img/1377350345001734145/dRPPuvF_?format=jpg&name=small'],https://twitter.com/_pepemart/status/1377649309236273158
Tortuga Ninja,@tortuga_cardona,2021-04-01T15:42:53.000Z,"Replying to 
@JRCossiohttps://youtu.be/a2nkcUvOIi0
Toda la verdad sobre #Notimex",,,,,[],https://twitter.com/tortuga_cardona/status/1377647665861779459
Tortuga Ninja,@tortuga_cardona,2021-04-01T15:42:25.000Z,"Replying to 
@periodistasapie
 and 
@article19mexhttps://youtu.be/a2nkcUvOIi0
La verdad sobre #Notimex",,,1,1,[],https://twitter.com/tortuga_cardona/status/1377647547993493504
Futuro 21,@Futuro21OP,2021-04-01T15:38:57.000Z,"Tanto 
@article19mex
 como las organizaciones tienen información y testimonios que señalan que personas directivas de #Notimex realizan acciones coordinadas para acosar y agredir periodistas y extrabajadores que consideran “adversarias”: https://bit.ly/3dpm8zE AMLO acusa que Artículo 19 pertenece al 'movimiento conservador'
López Obrador criticó a Estados Unidos por opinar sobre las violaciones a los derechos humanos en México, incluido los ataques a periodistas.
animalpolitico.com",👈,,1,2,['https://pbs.twimg.com/card_img/1377308545616474118/xx6l8rOy?format=jpg&name=small'],https://twitter.com/Futuro21OP/status/1377646674366054401
Emmanuel Páez-Pérez,@EmmanuellePaez,2021-04-01T15:36:38.000Z,"Sanjuana Martínez apoyada por 
@article19mex
 / Sanjuana Martínez al frente de #Notimex.",,,,,"['https://pbs.twimg.com/media/Ex5h0RbWYAUGwl1?format=jpg&name=small', 'https://pbs.twimg.com/media/Ex5h0eEWQAUsdJn?format=jpg&name=small']",https://twitter.com/EmmanuellePaez/status/1377646091831803908
Carlos Salinas,@csalinasfoto,2021-04-01T15:34:00.000Z,"Nada más hay que verle la cara a 
@SanjuanaNotimex
 para ver lo enferma que está y como le dio en la M.. a esta agencia de información que por años fue reconocida mundialmente #Notimex #AmloFracasoPresidencialProceso
@proceso
 · Mar 30
#ÚltimaHora | Por primera vez en la historia de los informes de EU sobre derechos humanos, el Departamento de Estado señaló a una periodista como partícipe en los ataques contra reporteros en México: Sanjuana Martínez Montemayor, directora de Notimex. 
http://ow.ly/Llmr50EcBxo",,,40,53,['https://pbs.twimg.com/profile_images/791445782024949760/_Mlnv2Z-_mini.jpg'],https://twitter.com/csalinasfoto/status/1377645429265997826
Armando Pereda,@pereda__,2021-04-01T15:20:00.000Z,"Acción de la insulina en el cerebro reduce aumento de peso por la dieta - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Salud https://notimex.mx/es/noticia/540",,,1,,['https://pbs.twimg.com/media/Ex4b71ZU4AQXpDc?format=jpg&name=small'],https://twitter.com/pereda__/status/1377641905475964935
Enric Muñíz Juárez,@luisemuniz,2021-04-01T15:14:07.000Z,"Que poca madre tienen 
@lopezobrador_
  @SanjuanaNotimex
 
#Notimex 
Para esto votamos por #Morena 

Impunidad como siempre",,,,,[],https://twitter.com/luisemuniz/status/1377640424307712002
Tortuga Ninja,@tortuga_cardona,2021-04-01T14:57:24.000Z,"Replying to 
@arturofranco
 @article19org
 and 
@lopezobrador_Toda la verdad sobre #Notimex",,,,,[],https://twitter.com/tortuga_cardona/status/1377636217219641349
Tortuga Ninja,@tortuga_cardona,2021-04-01T14:23:17.000Z,"Replying to 
@article19mexToda la verdad de #Notimex",,1,,1,[],https://twitter.com/tortuga_cardona/status/1377627635216449540
Tortuga Ninja,@tortuga_cardona,2021-04-01T14:22:47.000Z,"Replying to 
@IFEX
 and 
@article19mexhttps://youtu.be/a2nkcUvOIi0 
Toda la verdad sobre #Notimex",,,,1,[],https://twitter.com/tortuga_cardona/status/1377627505528610828
Armando Pereda,@pereda__,2021-04-01T14:20:00.000Z,"Intercambia IMSS experiencias con España sobre reactivación económica - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Salud https://notimex.mx/es/noticia/1218",,,,,['https://pbs.twimg.com/media/Ex4Z0yiVgAQ9u-4?format=jpg&name=small'],https://twitter.com/pereda__/status/1377626806031880200
Lorenzo Aguilar,@Aguilara54,2021-04-01T14:14:02.000Z,"Replying to 
@SanjuanaNotimex
 and 
@SFP_mx#SanjuanaMartinez limpia a #Notimex de la inmundicias de la corrupción!!! #EstamosContigoSanJuanaMartinez #SanjuanaMartinezNoEstaSola la #4Tva porque va!!!",,,,,[],https://twitter.com/Aguilara54/status/1377625303950970888
Armando Pereda,@pereda__,2021-04-01T13:50:00.000Z,"El queso: fuente de grasas saludables, vitaminas y minerales - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #SaludEl queso: fuente de grasas saludables, vitaminas y minerales
Ingresa a https://notimex.mx/
notimex.mx",,,,,['https://pbs.twimg.com/card_img/1377800636448772096/-qyf7Ctb?format=jpg&name=small'],https://twitter.com/pereda__/status/1377619256007790593
Armando Pereda,@pereda__,2021-04-01T13:20:00.000Z,"Investigadores alertan sobre impacto ambiental del #COVID19 - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #CambioClimático https://notimex.mx/es/noticia/4291GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/Ex4X9rlUcAI2IJW.jpg'],https://twitter.com/pereda__/status/1377611706419929090
Armando Pereda,@pereda__,2021-04-01T12:50:00.000Z,"Terapia de plasma, opción de tratamiento para #COVID19: Estudio - 
@Notimex
, Agencia de Noticias del Estado Mexicano #Notimex #Salud https://notimex.mx/es/noticia/1351",,,,,['https://pbs.twimg.com/media/Ex4WIiGVoAEPifQ?format=jpg&name=small'],https://twitter.com/pereda__/status/1377604156655951875
Cadena Política,@cadenapolitica,2021-04-01T12:20:06.000Z,"Llaves y Candados
Andrés Manuel López Obrador, ha defendido a la directora de #Notimex, luego de las acusaciones realizadas por el departamento de Estados Unidos donde mencionan que...Llaves y Candados - Cadena Política
Andrés Manuel López Obrador, ha defendido a la directora de Notimex, luego de las acusaciones realizadas por el departamento de Estados Unidos donde mencionan que ella es quien orquesta las agresio...
cadenapolitica.com",🔐 🔐,,1,3,['https://pbs.twimg.com/card_img/1376715725738545152/wIaM0M-5?format=jpg&name=small'],https://twitter.com/cadenapolitica/status/1377596631856652289
"dvd pulg
/
/",@dvdpulg,2021-04-01T02:50:25.000Z,"Resulta que en Mexico los delincuentes y criminales asesinan periodistas... 
pues la impoluta #Art19 desarrolla un caso entorno a #Notimex y #SanJuanaMartinez From 
LA OCTAVA",🤝 😐 😐 😐 😐,,,,['https://pbs.twimg.com/media/Ex2egagWUAESajc.jpg'],https://twitter.com/dvdpulg/status/1377453267005804551
Silvia Carlova,@SilviaCarlova,2021-04-01T02:25:41.000Z,"Y para seguír acorde con las festividades,  el yizuz krizt presidente volvió a santificar a su magdalena de #Notimex 
#NiComoAyudarlosGIF",,,,1,['https://pbs.twimg.com/tweet_video_thumb/Ex2syFYXIAQuSo_.jpg'],https://twitter.com/SilviaCarlova/status/1377447044407787522
EstiloQ,@EstiloQro,2021-04-01T02:20:09.000Z,"#mexico . El gobierno de EU acusa a 
@SanjuanaNotimex
 directora de 
@Notimex
 de atacar a periodistas en México.
#Notimex #mexiico  #periodista #EstadosUnidos #FelizMiercoles",,,,,['https://pbs.twimg.com/media/Ex2rhIfXIAEYRMQ?format=jpg&name=small'],https://twitter.com/EstiloQro/status/1377445648706981890
Mario Rivera,@RiveraMarioCDMX,2021-04-01T02:08:42.000Z,"#LaMananeraDeAMLO Recordó 
@lopezobrador_
 el despojo de tierras y agua que sufrió el pueblo Yaqui 
. 
@Notimex
 #Notimex #AMLO",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377441817701015553/pu/img/xpIbGdS1By11HcRU.jpg'],https://twitter.com/RiveraMarioCDMX/status/1377442771133403140
Mario Rivera,@RiveraMarioCDMX,2021-04-01T02:08:23.000Z,"#LaMananeraDeAMLO No va a haber expropiación en propiedades legítima y legalmente constituidas: 
@lopezobrador_
  sobre las medidas para brindar justicia al pueblo Yaqui. 
 @Notimex
 #Notimex #AMLO1:28
3 views",⬇,,,,[],https://twitter.com/RiveraMarioCDMX/status/1377442691236163588
JG,@M_Garces,2021-04-01T02:01:10.000Z,"#Notimex 
@Notimex
 
@SEGOB_mx
 
@A_Encinas_R
 
@lopezobrador_
 
#SanjuanaMartinezAristegui Noticias
@AristeguiOnline
 · Mar 31
Por primera vez EU señala a una periodista que ataca a periodistas: Esquivel http://ow.ly/wBFZ30rCUGd",,,,,"['https://pbs.twimg.com/profile_images/1067110021115170816/YAPVlY0W_mini.jpg', 'https://pbs.twimg.com/media/Ex2iV4KXIAMtWjR?format=jpg&name=small']",https://twitter.com/M_Garces/status/1377440872988516355
SinLínea.Mx,@SinLinea_Mx,2021-04-01T01:59:06.000Z,"¡Nos vemos a las 20:15 hrs!
Entrevista exclusiva con 
@SanjuanaNotimex
 
Acompáñanos en Facebook y YouTube
Toda la verdad sobre #Notimex con 
@Gateau2008",,5,148,273,['https://pbs.twimg.com/media/Ex2mAsSWEAI8Yrc?format=jpg&name=small'],https://twitter.com/SinLinea_Mx/status/1377440351691042818
Armando Ramirez,@noticiudadana1,2021-04-01T01:46:36.000Z,"#Notimex ataca #periodistas y organiza campañas de desprestigio en redes socialesDirectiva de Notimex ataca periodistas y organiza campañas de desprestigio en redes sociales
Ciudad de México, a 12 de mayo de 2020.- Aristegui Noticias, Signa_Lab[1] del Instituto Tecnológico y de Estudios Superiores de Occidente (ITESO) y ARTICLE 19 tienen en su poder información y testi…
articulo19.org",,,,,['https://pbs.twimg.com/card_img/1376688349730246656/L-Qqmo6Q?format=jpg&name=small'],https://twitter.com/noticiudadana1/status/1377437206248312834
Guiomar Jiménez,@guio_oz,2021-03-31T22:38:52.000Z,"Weber tan sabio
Por nuestra parte tendremos que investigar, ante todo, las relaciones de poder creadas por el hecho específico de que la prensa convierta en públicos determinados temas y cuestiones ... #AMLO #aristegui #ATENCION #Noticias #Notimex",,1,1,2,[],https://twitter.com/guio_oz/status/1377389961360465921
Mario Rivera,@RiveraMarioCDMX,2021-03-31T22:31:58.000Z,"#LaMananeraDeAMLO 
@lopezobrador_
  recalca que los indígenas yanquis han sido uno de los pueblos más maltratados en la historia de México 
 @Notimex
 #Notimex #AMLO #Sonora",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377388107042062338/pu/img/BpZ2QhILCh-HoTMi.jpg'],https://twitter.com/RiveraMarioCDMX/status/1377388227322015748
Mario Rivera,@RiveraMarioCDMX,2021-03-31T22:30:54.000Z,"#LaMananeraDeAMLO No somos iguales a los que se fueron, no nos confundan: 
@lopezobrador_
  sobre caso Ayutla.  
 @Notimex
 #Notimex #AMLO #Ayutla",⬇,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377387864686727169/pu/img/QhX9K-OnpeIdYttb.jpg'],https://twitter.com/RiveraMarioCDMX/status/1377387958362271744
Guru,@QuotableGuru,2021-03-31T22:30:28.000Z,"Your favorite song randomly playing from your playlist is way more satisfactory than selecting to play the same song.
 Drop a 
#Fun #Jokes #Borre #Quotes #Notimex #Satire #Navarro #Motivation #Orizaba",👉 💙,,1,2,[],https://twitter.com/QuotableGuru/status/1377387847074807812
Luis M MB,@LuisM_MB,2021-03-31T22:11:50.000Z,"“testigos con conocimiento directo sobre la redacción de #Notimex dijeron a #Artículo19 de la existencia de “Avengers N”...dieron la orden a periodistas de crear cuentas falsas en Twitter para colocar mensajes en contra de las voces críticas"" #EsoSonEU acusa a Sanjuana Martínez, directora de Notimex, de atacar a periodistas en México
El gobierno de EU resaltó también que los periodistas que asisten a la conferencia de prensa mañanera de AMLO y le hacen cuestionamientos difíciles son víctimas de ataques a través de Internet.
proceso.com.mx",,,,,['https://pbs.twimg.com/card_img/1376838474758819841/ABJCNIvD?format=jpg&name=small'],https://twitter.com/LuisM_MB/status/1377383159327682563
Liliana Ramírez,@liraro,2021-03-31T22:04:01.000Z,"Replying to 
@Navegaciones
 and 
@article19mexEscuché hoy #AnabelHernandez asegurar que #AMLO  ""manipula consciencias"" desde #Notimex, en serio no sé si reir o llorar ¿Hay alguien que crea eso? Anabel y Aristegui, les recomiendo que investiguen lo que hace #Google, #Facebook, #Microsoft... con el #Bigdata y #AI - #Ridículas",,2,9,22,[],https://twitter.com/liraro/status/1377381193868476418
"𝓟αυℓιηα
#JuicioPoliticoACordovayMurayama #4Tva",,2021-03-31T22:01:11.000Z,"Replying to 
@SanjuanaNotimex
 and 
@SFP_mxTodo nuestro apoyo 
@SanjuanaNotimex
 que siga luchando en contra de los corruptos que siguen enquistados en #Notimex  
por eso la oposición anda muy rabiosa.",🗨,,4,11,['https://pbs.twimg.com/tweet_video_thumb/Ex1wPiFWYAIablj.jpg'],https://twitter.com/MissPaulinaMaya/status/1377380481012932619
Liliana Ramírez,@liraro,2021-03-31T21:58:56.000Z,"Escuché hoy #AnabelHernandez asegurar que #AMLO  ""manipula consciencias"" desde #Notimex, en serio no sé si reir o llorar ¿Hay alguien que crea eso? Anabel y Aristegui, les recomiendo que investiguen lo que hace #Google, #Facebook, #Microsoft... con el #Bigdata y #AI - #Ridículas",,,1,2,[],https://twitter.com/liraro/status/1377379911422210054
Vero List,@verolist,2021-03-31T21:54:25.000Z,"Ella le dijo a #AMLO q ""tiene derecho"" a defender a sus funcionarios.
Se necesitaba q ella reconociera los derechos del presidente.
Luego dijo q, cuando tocó tema #Notimex, le fue muy mal.
Yo esperaba que aclarara de qué modo le fue mal, y resulta que ""con sus troles"".",☕ 🙄 👇,2,17,36,['https://pbs.twimg.com/media/Ex1usrnU4AYARK0?format=jpg&name=small'],https://twitter.com/verolist/status/1377378777244651522
Litigio MX,@LitigioM,2021-03-31T20:51:48.000Z,"#EnterateCDMX 
@jandradej
 en su #Columna 
@ElBastionDeP
 expone el desastre y la tragedia de #NotimexNotimex: el escándalo de los comisarios
Notimex: el escándalo de los comisarios.
capital-cdmx.org",,,,,['https://pbs.twimg.com/card_img/1377363015482273795/E30l2_Ky?format=jpg&name=small'],https://twitter.com/LitigioM/status/1377363017252282373
Vivir Mx,@VivirMX_,2021-03-31T20:51:47.000Z,"#EnterateCDMX 
@jandradej
 en su #Columna 
@ElBastionDeP
 expone el desastre y la tragedia de #NotimexNotimex: el escándalo de los comisarios
Notimex: el escándalo de los comisarios.
capital-cdmx.org",,,,,['https://pbs.twimg.com/card_img/1377363015482273795/E30l2_Ky?format=jpg&name=small'],https://twitter.com/VivirMX_/status/1377363015025053696
CapitalCDMX,@CapitalMX_,2021-03-31T20:51:46.000Z,"#EnterateCDMX 
@jandradej
 en su #Columna 
@ElBastionDeP
 expone el desastre y la tragedia de #NotimexNotimex: el escándalo de los comisarios
Notimex: el escándalo de los comisarios.
capital-cdmx.org",,,,2,['https://pbs.twimg.com/card_img/1377363015482273795/E30l2_Ky?format=jpg&name=small'],https://twitter.com/CapitalMX_/status/1377363011887800320
